Date,country,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2020/3/10,New Zealand,,-40.9006,174.886,5,0,0
2020/3/11,New Zealand,,-40.9006,174.886,5,0,0
2020/3/12,New Zealand,,-40.9006,174.886,5,0,0
2020/3/13,New Zealand,,-40.9006,174.886,5,0,0
2020/3/14,New Zealand,,-40.9006,174.886,6,0,0
2020/3/15,New Zealand,,-40.9006,174.886,8,0,0
2020/3/16,New Zealand,,-40.9006,174.886,8,0,0
2020/3/17,New Zealand,,-40.9006,174.886,12,0,0
2020/3/18,New Zealand,,-40.9006,174.886,20,0,0
2020/3/19,New Zealand,,-40.9006,174.886,28,0,0
2020/3/20,New Zealand,,-40.9006,174.886,39,0,0
2020/3/21,New Zealand,,-40.9006,174.886,52,0,0
2020/3/22,New Zealand,,-40.9006,174.886,102,0,0
2020/3/23,New Zealand,,-40.9006,174.886,102,0,0
2020/3/24,New Zealand,,-40.9006,174.886,155,12,0
2020/3/25,New Zealand,,-40.9006,174.886,205,22,0
2020/3/26,New Zealand,,-40.9006,174.886,283,27,0
2020/3/27,New Zealand,,-40.9006,174.886,368,37,0
2020/3/28,New Zealand,,-40.9006,174.886,451,50,0
2020/3/29,New Zealand,,-40.9006,174.886,514,56,1
2020/3/30,New Zealand,,-40.9006,174.886,589,63,1
2020/3/31,New Zealand,,-40.9006,174.886,647,74,1
2020/4/1,New Zealand,,-40.9006,174.886,708,83,1
2020/4/2,New Zealand,,-40.9006,174.886,797,92,1
2020/4/3,New Zealand,,-40.9006,174.886,868,103,1
2020/4/4,New Zealand,,-40.9006,174.886,950,127,1
2020/4/5,New Zealand,,-40.9006,174.886,1039,156,1
2020/4/6,New Zealand,,-40.9006,174.886,1106,176,1
2020/4/7,New Zealand,,-40.9006,174.886,1160,241,1
2020/4/8,New Zealand,,-40.9006,174.886,1210,282,1
2020/4/9,New Zealand,,-40.9006,174.886,1239,317,1
2020/4/10,New Zealand,,-40.9006,174.886,1283,373,2
2020/4/11,New Zealand,,-40.9006,174.886,1312,422,4
2020/4/12,New Zealand,,-40.9006,174.886,1330,471,4
2020/4/13,New Zealand,,-40.9006,174.886,1349,546,5
2020/4/14,New Zealand,,-40.9006,174.886,1366,628,9
2020/4/15,New Zealand,,-40.9006,174.886,1386,728,9
2020/4/16,New Zealand,,-40.9006,174.886,1401,770,9
2020/4/17,New Zealand,,-40.9006,174.886,1409,816,11
2020/4/18,New Zealand,,-40.9006,174.886,1422,867,11
2020/4/19,New Zealand,,-40.9006,174.886,1431,912,12
2020/4/20,New Zealand,,-40.9006,174.886,1440,974,12
2020/4/21,New Zealand,,-40.9006,174.886,1445,1006,13
2020/4/22,New Zealand,,-40.9006,174.886,1451,1036,14
2020/4/23,New Zealand,,-40.9006,174.886,1456,1095,17
2020/4/24,New Zealand,,-40.9006,174.886,1461,1118,18
2020/4/25,New Zealand,,-40.9006,174.886,1470,1142,18
2020/4/26,New Zealand,,-40.9006,174.886,1469,1180,19
2020/4/27,New Zealand,,-40.9006,174.886,1472,1214,19
2020/4/28,New Zealand,,-40.9006,174.886,1474,1229,19
2020/4/29,New Zealand,,-40.9006,174.886,1476,1241,19
2020/4/30,New Zealand,,-40.9006,174.886,1479,1252,19
2020/5/1,New Zealand,,-40.9006,174.886,1485,1263,20
2020/5/2,New Zealand,,-40.9006,174.886,1487,1266,20
2020/5/3,New Zealand,,-40.9006,174.886,1487,1276,20
2020/5/4,New Zealand,,-40.9006,174.886,1486,1302,20
2020/5/5,New Zealand,,-40.9006,174.886,1488,1316,21
2020/5/6,New Zealand,,-40.9006,174.886,1489,1332,21
2020/5/7,New Zealand,,-40.9006,174.886,1490,1347,21
2020/5/8,New Zealand,,-40.9006,174.886,1492,1368,21
2020/5/9,New Zealand,,-40.9006,174.886,1494,1371,21
2020/5/10,New Zealand,,-40.9006,174.886,1497,1386,21
2020/5/11,New Zealand,,-40.9006,174.886,1497,1398,21
2020/5/12,New Zealand,,-40.9006,174.886,1497,1402,21
2020/5/13,New Zealand,,-40.9006,174.886,1497,1411,21
2020/5/14,New Zealand,,-40.9006,174.886,1498,1421,21
2020/5/15,New Zealand,,-40.9006,174.886,1498,1428,21
2020/5/16,New Zealand,,-40.9006,174.886,1499,1433,21
2020/5/17,New Zealand,,-40.9006,174.886,1499,1433,21
2020/5/18,New Zealand,,-40.9006,174.886,1499,1433,21
2020/5/19,New Zealand,,-40.9006,174.886,1503,1447,21
2020/5/20,New Zealand,,-40.9006,174.886,1503,1452,21
2020/5/21,New Zealand,,-40.9006,174.886,1504,1455,21
2020/5/22,New Zealand,,-40.9006,174.886,1504,1455,21
2020/5/23,New Zealand,,-40.9006,174.886,1504,1456,21
2020/5/24,New Zealand,,-40.9006,174.886,1504,1456,21
2020/5/25,New Zealand,,-40.9006,174.886,1504,1461,21
2020/5/26,New Zealand,,-40.9006,174.886,1504,1462,21
2020/5/27,New Zealand,,-40.9006,174.886,1504,1474,22
2020/5/28,New Zealand,,-40.9006,174.886,1504,1481,22
2020/5/29,New Zealand,,-40.9006,174.886,1504,1481,22
2020/5/30,New Zealand,,-40.9006,174.886,1504,1481,22
2020/5/31,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/1,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/2,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/3,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/4,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/5,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/6,New Zealand,,-40.9006,174.886,1504,1481,22
2020/6/7,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/8,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/9,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/10,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/11,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/12,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/13,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/14,New Zealand,,-40.9006,174.886,1504,1482,22
2020/6/15,New Zealand,,-40.9006,174.886,1506,1482,22
2020/6/16,New Zealand,,-40.9006,174.886,1506,1482,22
2020/6/17,New Zealand,,-40.9006,174.886,1507,1482,22
2020/6/18,New Zealand,,-40.9006,174.886,1507,1482,22
2020/6/19,New Zealand,,-40.9006,174.886,1509,1482,22
2020/6/20,New Zealand,,-40.9006,174.886,1511,1482,22
2020/6/21,New Zealand,,-40.9006,174.886,1513,1482,22
2020/6/22,New Zealand,,-40.9006,174.886,1515,1483,22
2020/6/23,New Zealand,,-40.9006,174.886,1516,1483,22
2020/6/24,New Zealand,,-40.9006,174.886,1519,1484,22
2020/6/25,New Zealand,,-40.9006,174.886,1520,1484,22
2020/6/26,New Zealand,,-40.9006,174.886,1522,1484,22
2020/6/27,New Zealand,,-40.9006,174.886,1526,1484,22
2020/6/28,New Zealand,,-40.9006,174.886,1528,1484,22
2020/6/29,New Zealand,,-40.9006,174.886,1528,1484,22
2020/6/30,New Zealand,,-40.9006,174.886,1528,1484,22
2020/7/1,New Zealand,,-40.9006,174.886,1530,1490,22
2020/7/2,New Zealand,,-40.9006,174.886,1530,1490,22
2020/7/3,New Zealand,,-40.9006,174.886,1530,1490,22
2020/7/4,New Zealand,,-40.9006,174.886,1533,1490,22
2020/7/5,New Zealand,,-40.9006,174.886,1534,1490,22
2020/7/6,New Zealand,,-40.9006,174.886,1536,1492,22
2020/1/22,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/23,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/24,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/25,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/26,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/27,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/28,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/29,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/30,Nicaragua,,12.8654,-85.2072,0,0,0
2020/1/31,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/1,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/2,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/3,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/4,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/5,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/6,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/7,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/8,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/9,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/10,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/11,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/12,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/13,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/14,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/15,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/16,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/17,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/18,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/19,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/20,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/21,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/22,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/23,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/24,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/25,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/26,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/27,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/28,Nicaragua,,12.8654,-85.2072,0,0,0
2020/2/29,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/1,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/2,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/3,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/4,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/5,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/6,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/7,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/8,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/9,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/10,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/11,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/12,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/13,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/14,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/15,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/16,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/17,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/18,Nicaragua,,12.8654,-85.2072,0,0,0
2020/3/19,Nicaragua,,12.8654,-85.2072,1,0,0
2020/3/20,Nicaragua,,12.8654,-85.2072,1,0,0
2020/3/21,Nicaragua,,12.8654,-85.2072,2,0,0
2020/3/22,Nicaragua,,12.8654,-85.2072,2,0,0
2020/3/23,Nicaragua,,12.8654,-85.2072,2,0,0
2020/3/24,Nicaragua,,12.8654,-85.2072,2,0,0
2020/3/25,Nicaragua,,12.8654,-85.2072,2,0,0
2020/3/26,Nicaragua,,12.8654,-85.2072,2,0,0
2020/3/27,Nicaragua,,12.8654,-85.2072,2,0,1
2020/3/28,Nicaragua,,12.8654,-85.2072,4,0,1
2020/3/29,Nicaragua,,12.8654,-85.2072,4,0,1
2020/3/30,Nicaragua,,12.8654,-85.2072,4,0,1
2020/3/31,Nicaragua,,12.8654,-85.2072,5,0,1
2020/4/1,Nicaragua,,12.8654,-85.2072,5,0,1
2020/4/2,Nicaragua,,12.8654,-85.2072,5,0,1
2020/4/3,Nicaragua,,12.8654,-85.2072,5,0,1
2020/4/4,Nicaragua,,12.8654,-85.2072,5,0,1
2020/4/5,Nicaragua,,12.8654,-85.2072,6,0,1
2020/4/6,Nicaragua,,12.8654,-85.2072,6,0,1
2020/4/7,Nicaragua,,12.8654,-85.2072,6,0,1
2020/4/8,Nicaragua,,12.8654,-85.2072,6,0,1
2020/4/9,Nicaragua,,12.8654,-85.2072,7,0,1
2020/4/10,Nicaragua,,12.8654,-85.2072,7,0,1
2020/4/11,Nicaragua,,12.8654,-85.2072,8,0,1
2020/4/12,Nicaragua,,12.8654,-85.2072,9,4,1
2020/4/13,Nicaragua,,12.8654,-85.2072,9,4,1
2020/4/14,Nicaragua,,12.8654,-85.2072,9,4,1
2020/4/15,Nicaragua,,12.8654,-85.2072,9,4,1
2020/4/16,Nicaragua,,12.8654,-85.2072,9,4,1
2020/4/17,Nicaragua,,12.8654,-85.2072,9,4,1
2020/4/18,Nicaragua,,12.8654,-85.2072,9,6,2
2020/4/19,Nicaragua,,12.8654,-85.2072,10,6,2
2020/4/20,Nicaragua,,12.8654,-85.2072,10,6,2
2020/4/21,Nicaragua,,12.8654,-85.2072,10,7,2
2020/4/22,Nicaragua,,12.8654,-85.2072,10,7,2
2020/4/23,Nicaragua,,12.8654,-85.2072,11,7,3
2020/4/24,Nicaragua,,12.8654,-85.2072,11,7,3
2020/4/25,Nicaragua,,12.8654,-85.2072,12,7,3
2020/4/26,Nicaragua,,12.8654,-85.2072,13,7,3
2020/4/27,Nicaragua,,12.8654,-85.2072,13,7,3
2020/4/28,Nicaragua,,12.8654,-85.2072,13,7,3
2020/4/29,Nicaragua,,12.8654,-85.2072,13,7,3
2020/4/30,Nicaragua,,12.8654,-85.2072,14,7,3
2020/5/1,Nicaragua,,12.8654,-85.2072,14,7,3
2020/5/2,Nicaragua,,12.8654,-85.2072,14,7,3
2020/5/3,Nicaragua,,12.8654,-85.2072,15,7,5
2020/5/4,Nicaragua,,12.8654,-85.2072,15,7,5
2020/5/5,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/6,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/7,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/8,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/9,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/10,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/11,Nicaragua,,12.8654,-85.2072,16,7,5
2020/5/12,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/13,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/14,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/15,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/16,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/17,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/18,Nicaragua,,12.8654,-85.2072,25,7,8
2020/5/19,Nicaragua,,12.8654,-85.2072,254,199,17
2020/5/20,Nicaragua,,12.8654,-85.2072,254,199,17
2020/5/21,Nicaragua,,12.8654,-85.2072,279,199,17
2020/5/22,Nicaragua,,12.8654,-85.2072,279,199,17
2020/5/23,Nicaragua,,12.8654,-85.2072,279,199,17
2020/5/24,Nicaragua,,12.8654,-85.2072,279,199,17
2020/5/25,Nicaragua,,12.8654,-85.2072,279,199,17
2020/5/26,Nicaragua,,12.8654,-85.2072,759,370,35
2020/5/27,Nicaragua,,12.8654,-85.2072,759,370,35
2020/5/28,Nicaragua,,12.8654,-85.2072,759,370,35
2020/5/29,Nicaragua,,12.8654,-85.2072,759,370,35
2020/5/30,Nicaragua,,12.8654,-85.2072,759,370,35
2020/5/31,Nicaragua,,12.8654,-85.2072,759,370,35
2020/6/1,Nicaragua,,12.8654,-85.2072,759,370,35
2020/6/2,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/3,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/4,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/5,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/6,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/7,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/8,Nicaragua,,12.8654,-85.2072,1118,370,46
2020/6/9,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/10,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/11,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/12,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/13,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/14,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/15,Nicaragua,,12.8654,-85.2072,1464,953,55
2020/6/16,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/17,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/18,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/19,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/20,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/21,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/22,Nicaragua,,12.8654,-85.2072,1823,1238,64
2020/6/23,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/24,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/25,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/26,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/27,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/28,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/29,Nicaragua,,12.8654,-85.2072,2170,1238,74
2020/6/30,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/7/1,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/7/2,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/7/3,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/7/4,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/7/5,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/7/6,Nicaragua,,12.8654,-85.2072,2519,1238,83
2020/1/22,Niger,,17.6078,8.0817,0,0,0
2020/1/23,Niger,,17.6078,8.0817,0,0,0
2020/1/24,Niger,,17.6078,8.0817,0,0,0
2020/1/25,Niger,,17.6078,8.0817,0,0,0
2020/1/26,Niger,,17.6078,8.0817,0,0,0
2020/1/27,Niger,,17.6078,8.0817,0,0,0
2020/1/28,Niger,,17.6078,8.0817,0,0,0
2020/1/29,Niger,,17.6078,8.0817,0,0,0
2020/1/30,Niger,,17.6078,8.0817,0,0,0
2020/1/31,Niger,,17.6078,8.0817,0,0,0
2020/2/1,Niger,,17.6078,8.0817,0,0,0
2020/2/2,Niger,,17.6078,8.0817,0,0,0
2020/2/3,Niger,,17.6078,8.0817,0,0,0
2020/2/4,Niger,,17.6078,8.0817,0,0,0
2020/2/5,Niger,,17.6078,8.0817,0,0,0
2020/2/6,Niger,,17.6078,8.0817,0,0,0
2020/2/7,Niger,,17.6078,8.0817,0,0,0
2020/2/8,Niger,,17.6078,8.0817,0,0,0
2020/2/9,Niger,,17.6078,8.0817,0,0,0
2020/2/10,Niger,,17.6078,8.0817,0,0,0
2020/2/11,Niger,,17.6078,8.0817,0,0,0
2020/2/12,Niger,,17.6078,8.0817,0,0,0
2020/2/13,Niger,,17.6078,8.0817,0,0,0
2020/2/14,Niger,,17.6078,8.0817,0,0,0
2020/2/15,Niger,,17.6078,8.0817,0,0,0
2020/2/16,Niger,,17.6078,8.0817,0,0,0
2020/2/17,Niger,,17.6078,8.0817,0,0,0
2020/2/18,Niger,,17.6078,8.0817,0,0,0
2020/2/19,Niger,,17.6078,8.0817,0,0,0
2020/2/20,Niger,,17.6078,8.0817,0,0,0
2020/2/21,Niger,,17.6078,8.0817,0,0,0
2020/2/22,Niger,,17.6078,8.0817,0,0,0
2020/2/23,Niger,,17.6078,8.0817,0,0,0
2020/2/24,Niger,,17.6078,8.0817,0,0,0
2020/2/25,Niger,,17.6078,8.0817,0,0,0
2020/2/26,Niger,,17.6078,8.0817,0,0,0
2020/2/27,Niger,,17.6078,8.0817,0,0,0
2020/2/28,Niger,,17.6078,8.0817,0,0,0
2020/2/29,Niger,,17.6078,8.0817,0,0,0
2020/3/1,Niger,,17.6078,8.0817,0,0,0
2020/3/2,Niger,,17.6078,8.0817,0,0,0
2020/3/3,Niger,,17.6078,8.0817,0,0,0
2020/3/4,Niger,,17.6078,8.0817,0,0,0
2020/3/5,Niger,,17.6078,8.0817,0,0,0
2020/3/6,Niger,,17.6078,8.0817,0,0,0
2020/3/7,Niger,,17.6078,8.0817,0,0,0
2020/3/8,Niger,,17.6078,8.0817,0,0,0
2020/3/9,Niger,,17.6078,8.0817,0,0,0
2020/3/10,Niger,,17.6078,8.0817,0,0,0
2020/3/11,Niger,,17.6078,8.0817,0,0,0
2020/3/12,Niger,,17.6078,8.0817,0,0,0
2020/3/13,Niger,,17.6078,8.0817,0,0,0
2020/3/14,Niger,,17.6078,8.0817,0,0,0
2020/3/15,Niger,,17.6078,8.0817,0,0,0
2020/3/16,Niger,,17.6078,8.0817,0,0,0
2020/3/17,Niger,,17.6078,8.0817,0,0,0
2020/3/18,Niger,,17.6078,8.0817,0,0,0
2020/3/19,Niger,,17.6078,8.0817,0,0,0
2020/3/20,Niger,,17.6078,8.0817,1,0,0
2020/3/21,Niger,,17.6078,8.0817,1,0,0
2020/3/22,Niger,,17.6078,8.0817,2,0,0
2020/3/23,Niger,,17.6078,8.0817,3,0,0
2020/3/24,Niger,,17.6078,8.0817,3,0,0
2020/3/25,Niger,,17.6078,8.0817,7,0,1
2020/3/26,Niger,,17.6078,8.0817,10,0,1
2020/3/27,Niger,,17.6078,8.0817,10,0,1
2020/3/28,Niger,,17.6078,8.0817,10,0,1
2020/3/29,Niger,,17.6078,8.0817,18,0,1
2020/3/30,Niger,,17.6078,8.0817,27,0,3
2020/3/31,Niger,,17.6078,8.0817,27,0,3
2020/4/1,Niger,,17.6078,8.0817,74,0,5
2020/4/2,Niger,,17.6078,8.0817,98,0,5
2020/4/3,Niger,,17.6078,8.0817,120,0,5
2020/4/4,Niger,,17.6078,8.0817,144,0,8
2020/4/5,Niger,,17.6078,8.0817,184,13,10
2020/4/6,Niger,,17.6078,8.0817,253,26,10
2020/4/7,Niger,,17.6078,8.0817,278,26,11
2020/4/8,Niger,,17.6078,8.0817,342,28,11
2020/4/9,Niger,,17.6078,8.0817,410,40,11
2020/4/10,Niger,,17.6078,8.0817,438,41,11
2020/4/11,Niger,,17.6078,8.0817,491,41,11
2020/4/12,Niger,,17.6078,8.0817,529,75,12
2020/4/13,Niger,,17.6078,8.0817,529,75,12
2020/4/14,Niger,,17.6078,8.0817,570,90,14
2020/4/15,Niger,,17.6078,8.0817,584,90,14
2020/4/16,Niger,,17.6078,8.0817,584,90,14
2020/4/17,Niger,,17.6078,8.0817,627,110,18
2020/4/18,Niger,,17.6078,8.0817,639,113,19
2020/4/19,Niger,,17.6078,8.0817,648,117,20
2020/4/20,Niger,,17.6078,8.0817,648,117,20
2020/4/21,Niger,,17.6078,8.0817,657,127,20
2020/4/22,Niger,,17.6078,8.0817,662,193,22
2020/4/23,Niger,,17.6078,8.0817,671,256,24
2020/4/24,Niger,,17.6078,8.0817,681,289,24
2020/4/25,Niger,,17.6078,8.0817,684,325,27
2020/4/26,Niger,,17.6078,8.0817,696,350,29
2020/4/27,Niger,,17.6078,8.0817,701,385,29
2020/4/28,Niger,,17.6078,8.0817,709,403,31
2020/4/29,Niger,,17.6078,8.0817,713,435,32
2020/4/30,Niger,,17.6078,8.0817,719,452,32
2020/5/1,Niger,,17.6078,8.0817,728,478,33
2020/5/2,Niger,,17.6078,8.0817,736,507,35
2020/5/3,Niger,,17.6078,8.0817,750,518,36
2020/5/4,Niger,,17.6078,8.0817,755,534,37
2020/5/5,Niger,,17.6078,8.0817,763,543,38
2020/5/6,Niger,,17.6078,8.0817,770,561,38
2020/5/7,Niger,,17.6078,8.0817,781,586,42
2020/5/8,Niger,,17.6078,8.0817,795,600,44
2020/5/9,Niger,,17.6078,8.0817,815,617,45
2020/5/10,Niger,,17.6078,8.0817,821,624,46
2020/5/11,Niger,,17.6078,8.0817,832,637,46
2020/5/12,Niger,,17.6078,8.0817,854,648,47
2020/5/13,Niger,,17.6078,8.0817,860,658,49
2020/5/14,Niger,,17.6078,8.0817,876,677,50
2020/5/15,Niger,,17.6078,8.0817,885,684,51
2020/5/16,Niger,,17.6078,8.0817,889,689,51
2020/5/17,Niger,,17.6078,8.0817,904,698,54
2020/5/18,Niger,,17.6078,8.0817,909,714,55
2020/5/19,Niger,,17.6078,8.0817,914,734,55
2020/5/20,Niger,,17.6078,8.0817,920,738,58
2020/5/21,Niger,,17.6078,8.0817,924,753,60
2020/5/22,Niger,,17.6078,8.0817,937,764,60
2020/5/23,Niger,,17.6078,8.0817,943,775,61
2020/5/24,Niger,,17.6078,8.0817,945,783,61
2020/5/25,Niger,,17.6078,8.0817,951,786,62
2020/5/26,Niger,,17.6078,8.0817,952,796,63
2020/5/27,Niger,,17.6078,8.0817,952,796,63
2020/5/28,Niger,,17.6078,8.0817,955,803,64
2020/5/29,Niger,,17.6078,8.0817,955,813,64
2020/5/30,Niger,,17.6078,8.0817,956,818,64
2020/5/31,Niger,,17.6078,8.0817,958,839,64
2020/6/1,Niger,,17.6078,8.0817,958,844,65
2020/6/2,Niger,,17.6078,8.0817,960,848,65
2020/6/3,Niger,,17.6078,8.0817,961,857,65
2020/6/4,Niger,,17.6078,8.0817,963,860,65
2020/6/5,Niger,,17.6078,8.0817,966,863,65
2020/6/6,Niger,,17.6078,8.0817,970,867,65
2020/6/7,Niger,,17.6078,8.0817,973,867,65
2020/6/8,Niger,,17.6078,8.0817,973,869,65
2020/6/9,Niger,,17.6078,8.0817,974,871,65
2020/6/10,Niger,,17.6078,8.0817,974,876,65
2020/6/11,Niger,,17.6078,8.0817,974,878,65
2020/6/12,Niger,,17.6078,8.0817,978,881,65
2020/6/13,Niger,,17.6078,8.0817,980,881,66
2020/6/14,Niger,,17.6078,8.0817,980,885,66
2020/6/15,Niger,,17.6078,8.0817,980,885,66
2020/6/16,Niger,,17.6078,8.0817,1016,885,66
2020/6/17,Niger,,17.6078,8.0817,1020,893,67
2020/6/18,Niger,,17.6078,8.0817,1020,901,67
2020/6/19,Niger,,17.6078,8.0817,1020,901,67
2020/6/20,Niger,,17.6078,8.0817,1035,911,67
2020/6/21,Niger,,17.6078,8.0817,1036,911,67
2020/6/22,Niger,,17.6078,8.0817,1046,913,67
2020/6/23,Niger,,17.6078,8.0817,1051,913,67
2020/6/24,Niger,,17.6078,8.0817,1051,913,67
2020/6/25,Niger,,17.6078,8.0817,1056,917,67
2020/6/26,Niger,,17.6078,8.0817,1059,919,67
2020/6/27,Niger,,17.6078,8.0817,1062,924,67
2020/6/28,Niger,,17.6078,8.0817,1074,939,67
2020/6/29,Niger,,17.6078,8.0817,1075,939,67
2020/6/30,Niger,,17.6078,8.0817,1075,943,67
2020/7/1,Niger,,17.6078,8.0817,1075,943,67
2020/7/2,Niger,,17.6078,8.0817,1081,959,68
2020/7/3,Niger,,17.6078,8.0817,1082,963,68
2020/7/4,Niger,,17.6078,8.0817,1082,963,68
2020/7/5,Niger,,17.6078,8.0817,1088,965,68
2020/7/6,Niger,,17.6078,8.0817,1093,968,68
2020/1/22,Nigeria,,9.082,8.6753,0,0,0
2020/1/23,Nigeria,,9.082,8.6753,0,0,0
2020/1/24,Nigeria,,9.082,8.6753,0,0,0
2020/1/25,Nigeria,,9.082,8.6753,0,0,0
